,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes,n_file
129,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.270944,0.270944,0.270944,0.0146535,1.26843e-05,1.0941900000000001e-05,0.0,40.0
130,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.167579,0.167579,0.167579,0.0156017,1.33123e-05,1.06071e-05,0.0,40.0
131,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.103648,0.103648,0.103648,0.016474400000000004,1.20626e-05,1.06046e-05,0.0,40.0
132,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.0641066,0.0641066,0.0641066,0.0161824,1.17126e-05,1.03444e-05,0.0,40.0
133,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0396501,0.0396501,0.0396501,0.014571700000000002,1.1432999999999999e-05,1.01928e-05,0.0,40.0
134,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.0245237,0.0245237,0.0245237,0.0161183,1.15106e-05,1.0336900000000001e-05,0.0,40.0
135,test10,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0151679,0.0151679,0.0151679,0.0218042,1.82075e-05,1.5308499999999998e-05,0.0,40.0
136,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.357556,0.357556,0.357556,0.010102799999999999,1.3475099999999999e-05,1.42826e-05,20.0,38.0
137,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.21840500000000002,0.21840500000000002,0.21840500000000002,0.012120299999999999,1.11575e-05,1.02725e-05,1.0,38.0
138,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.13508399999999998,0.13508399999999998,0.13508399999999998,0.0127136,1.1212899999999999e-05,1.0465699999999999e-05,1.0,38.0
139,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.0835495,0.0835495,0.0835495,0.0126559,1.1167999999999999e-05,1.0325799999999999e-05,1.0,38.0
140,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.0516755,0.0516755,0.0516755,0.0126025,1.13571e-05,1.00594e-05,0.0,38.0
141,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.0319614,0.0319614,0.0319614,0.0134253,1.15477e-05,1.01622e-05,0.0,38.0
142,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.019768200000000003,0.019768200000000003,0.019768200000000003,0.0139221,1.07587e-05,9.5531e-06,0.0,38.0
143,test10,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.012226700000000002,0.012226700000000002,0.012226700000000002,0.014556,1.07868e-05,9.7405e-06,0.0,38.0
144,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.42616800000000005,0.42616800000000005,0.42616800000000005,0.010871500000000001,1.0685999999999999e-05,9.572100000000001e-06,0.0,38.0
145,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.263586,0.263586,0.263586,0.0120456,1.15222e-05,9.891699999999999e-06,0.0,38.0
146,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.163028,0.163028,0.163028,0.013368000000000001,1.09406e-05,9.7091e-06,0.0,38.0
147,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.100833,0.100833,0.100833,0.0128113,1.07657e-05,9.8352e-06,0.0,38.0
148,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.06236569999999999,0.06236569999999999,0.06236569999999999,0.013538,1.16735e-05,1.02005e-05,0.0,38.0
149,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.0385733,0.0385733,0.0385733,0.0129209,1.06336e-05,9.6968e-06,0.0,38.0
150,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.0238577,0.0238577,0.0238577,0.0129004,1.0626300000000002e-05,9.5706e-06,0.0,38.0
151,test10,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.014756,0.014756,0.014756,0.013194799999999998,1.04589e-05,9.3997e-06,0.0,38.0
152,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.46876599999999996,0.46876599999999996,0.46876599999999996,0.012128700000000001,1.47696e-05,1.38695e-05,10.0,39.0
153,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.289711,0.289711,0.289711,0.0125392,1.33197e-05,1.0334600000000001e-05,0.0,39.0
154,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.17918699999999999,0.17918699999999999,0.17918699999999999,0.014794100000000001,1.2289200000000001e-05,1.09173e-05,0.0,39.0
155,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.110827,0.110827,0.110827,0.013904499999999998,1.12839e-05,9.9656e-06,0.0,39.0
156,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.068547,0.068547,0.068547,0.013902700000000002,1.2386e-05,1.00645e-05,0.0,39.0
157,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.0423965,0.0423965,0.0423965,0.015169,1.09628e-05,1.00537e-05,0.0,39.0
158,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.0262223,0.0262223,0.0262223,0.0156166,1.19284e-05,1.03845e-05,0.0,39.0
159,test10,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.0162186,0.0162186,0.0162186,0.013963900000000001,1.28626e-05,1.01599e-05,0.0,39.0
160,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.037388199999999996,0.037388199999999996,0.037388199999999996,0.00725165,8.051499999999999e-06,7.5763e-06,0.0,38.0
161,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.00165845,0.00165845,0.00165845,0.00829605,7.8675e-06,7.428400000000001e-06,0.0,38.0
162,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,7.356439999999999e-05,7.356439999999999e-05,7.356439999999999e-05,0.00846376,7.8862e-06,7.445e-06,0.0,38.0
163,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,3.2631299999999997e-06,3.2631299999999997e-06,3.2631299999999997e-06,0.00879316,8.4728e-06,7.6644e-06,0.0,38.0
164,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,1.44744e-07,1.44744e-07,1.44744e-07,0.00918221,8.2502e-06,7.4288e-06,0.0,38.0
165,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,6.42046e-09,6.420470000000001e-09,6.42046e-09,0.0098061,8.2303e-06,7.628e-06,0.0,38.0
166,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,2.84795e-10,2.84795e-10,2.84795e-10,0.00914814,7.7813e-06,7.3047000000000006e-06,0.0,38.0
167,test2,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,1.26328e-11,1.26328e-11,1.26328e-11,0.00927622,8.0913e-06,7.517799999999999e-06,0.0,38.0
168,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0109516,0.0109516,0.0109516,0.008394200000000001,8.1455e-06,7.3465e-06,0.0,39.0
169,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.000496138,0.000496138,0.000496138,0.00918201,8.1824e-06,7.4088e-06,0.0,39.0
170,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,2.2476399999999997e-05,2.2476399999999997e-05,2.2476399999999997e-05,0.00952787,7.8945e-06,7.2000000000000005e-06,0.0,39.0
171,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,1.01825e-06,1.01825e-06,1.01825e-06,0.00903076,7.8899e-06,8.9124e-06,0.0,39.0
172,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,4.61294e-08,4.61294e-08,4.61294e-08,0.010232799999999998,8.117899999999999e-06,7.4159000000000004e-06,0.0,39.0
173,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,2.08979e-09,2.08979e-09,2.08979e-09,0.00982367,8.0055e-06,7.3539e-06,0.0,39.0
174,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,9.46733e-11,9.46733e-11,9.46733e-11,0.0104333,7.8258e-06,7.1577999999999995e-06,0.0,39.0
175,test2,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,4.28897e-12,4.2889599999999995e-12,4.28897e-12,0.010326100000000001,8.018099999999999e-06,7.3025e-06,0.0,39.0
176,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.31797,0.31797,0.31797,0.008478,1.1584000000000001e-05,1.2758599999999998e-05,21.0,34.0
177,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.19254000000000002,0.19254000000000002,0.19254000000000002,0.0100506,9.9678e-06,8.6348e-06,0.0,34.0
178,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.11908699999999998,0.11908699999999998,0.11908699999999998,0.00981815,9.6765e-06,8.4816e-06,0.0,34.0
179,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.0736555,0.0736555,0.0736555,0.0108153,9.8144e-06,8.661900000000001e-06,0.0,34.0
180,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.0455562,0.0455562,0.0455562,0.0115474,9.7588e-06,8.5071e-06,0.0,34.0
181,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.028176599999999996,0.028176599999999996,0.028176599999999996,0.0107236,9.5501e-06,8.235e-06,0.0,34.0
182,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.0174273,0.0174273,0.0174273,0.0110324,9.7391e-06,8.384e-06,0.0,34.0
183,test2,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,0,1,0.010778900000000001,0.010778900000000001,0.010778900000000001,0.011298299999999999,9.489e-06,8.3549e-06,0.0,34.0
184,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,3,1,0.129097,0.129097,0.129097,0.00804232,9.559e-06,8.605399999999999e-06,2.0,34.0
185,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,3,1,0.0798422,0.0798422,0.0798422,0.00968868,9.3283e-06,8.199099999999999e-06,0.0,34.0
186,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,3,1,0.0493826,0.0493826,0.0493826,0.010412000000000001,9.292e-06,7.8953e-06,0.0,34.0
187,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,3,1,0.0305433,0.0305433,0.0305433,0.00996831,9.014099999999999e-06,7.913999999999999e-06,0.0,34.0
188,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,3,1,0.018891099999999997,0.018891099999999997,0.018891099999999997,0.010123700000000001,8.7934e-06,7.7807e-06,0.0,34.0
189,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,3,1,0.0116842,0.0116842,0.0116842,0.0101105,9.5493e-06,8.2267e-06,0.0,34.0
190,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,3,1,0.00722673,0.00722673,0.00722673,0.0101662,8.9333e-06,7.88e-06,0.0,34.0
191,test2,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,3,1,0.00446976,0.00446976,0.00446976,0.0106193,8.8361e-06,7.850700000000001e-06,0.0,34.0
192,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,0,1,0.38811100000000004,0.38811100000000004,0.38811100000000004,0.0100475,1.0445e-05,9.369e-06,0.0,38.0
193,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,0,1,0.240048,0.240048,0.240048,0.0112953,1.0302200000000001e-05,9.4103e-06,0.0,38.0
194,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,0,1,0.14847,0.14847,0.14847,0.012455200000000001,1.07129e-05,9.602e-06,0.0,38.0
195,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,0,1,0.09182939999999999,0.09182939999999999,0.09182939999999999,0.0135235,1.14143e-05,9.2378e-06,0.0,38.0
196,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,0,1,0.05679680000000001,0.05679680000000001,0.05679680000000001,0.013108100000000001,1.20093e-05,9.4582e-06,0.0,38.0
197,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,0,1,0.035129,0.035129,0.035129,0.017446299999999998,1.6207e-05,1.3427899999999999e-05,0.0,38.0
198,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,0,1,0.0217274,0.0217274,0.0217274,0.0139114,1.1136099999999998e-05,9.6698e-06,0.0,38.0
199,test2,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,0,1,0.013438499999999999,0.013438499999999999,0.013438499999999999,0.0136403,1.02784e-05,9.3527e-06,0.0,38.0
200,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,3,1,0.387369,0.387369,0.387369,0.00915062,1.1828499999999999e-05,1.39476e-05,13.0,36.0
201,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,3,1,0.237967,0.237967,0.237967,0.010205,1.07133e-05,9.1376e-06,0.0,36.0
202,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,3,1,0.14718299999999998,0.14718299999999998,0.14718299999999998,0.011533,1.04723e-05,9.0926e-06,0.0,36.0
203,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,3,1,0.0910332,0.0910332,0.0910332,0.0121927,1.03098e-05,8.7939e-06,0.0,36.0
204,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,3,1,0.0563043,0.0563043,0.0563043,0.012871899999999999,1.02388e-05,8.8342e-06,0.0,36.0
205,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,3,1,0.034824400000000005,0.034824400000000005,0.034824400000000005,0.0123168,1.02856e-05,8.857e-06,0.0,36.0
206,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,3,1,0.021539,0.021539,0.021539,0.012030599999999999,1.07349e-05,9.4302e-06,0.0,36.0
207,test2,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,3,1,0.0133219,0.0133219,0.0133219,0.012636,9.9634e-06,8.687999999999999e-06,0.0,36.0
208,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,0,1,0.528127,0.528127,0.528127,0.0103553,1.14976e-05,1.02044e-05,0.0,38.0
209,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.326648,0.326648,0.326648,0.0123816,1.12812e-05,1.01238e-05,0.0,38.0
210,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.202033,0.202033,0.202033,0.0131292,1.12657e-05,1.00521e-05,0.0,38.0
211,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.124958,0.124958,0.124958,0.0128392,1.10385e-05,1.00684e-05,0.0,38.0
212,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.0772868,0.0772868,0.0772868,0.0143165,1.1033800000000001e-05,1.00413e-05,0.0,38.0
213,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.04780209999999999,0.04780209999999999,0.04780209999999999,0.014209399999999999,1.084e-05,9.8173e-06,0.0,38.0
214,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.029565699999999997,0.029565699999999997,0.029565699999999997,0.0146131,1.12603e-05,1.1510399999999999e-05,0.0,38.0
215,test2,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0182865,0.0182865,0.0182865,0.0144136,1.09536e-05,9.8052e-06,0.0,38.0
216,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.48858,0.48858,0.48858,0.011675299999999998,1.50541e-05,1.34501e-05,12.0,39.0
217,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.301781,0.301781,0.301781,0.011910200000000001,1.11479e-05,1.18878e-05,0.0,39.0
218,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.18665199999999998,0.18665199999999998,0.18665199999999998,0.0153064,1.18067e-05,1.06975e-05,0.0,39.0
219,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.115445,0.115445,0.115445,0.0135791,1.13903e-05,1.0092000000000001e-05,0.0,39.0
220,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.07140310000000001,0.07140310000000001,0.07140310000000001,0.0144928,1.18799e-05,1.0645699999999999e-05,0.0,39.0
221,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.044163,0.044163,0.044163,0.0138142,1.1113199999999999e-05,9.871000000000001e-06,0.0,39.0
222,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.027315,0.027315,0.027315,0.014535299999999998,1.1014000000000002e-05,1.0025700000000001e-05,0.0,39.0
223,test2,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.0168944,0.0168944,0.0168944,0.014655700000000002,1.12399e-05,1.0213e-05,0.0,39.0
224,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.35442399999999996,0.35442399999999996,0.35442399999999996,0.0108386,1.08762e-05,9.9503e-06,0.0,39.0
225,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.219212,0.219212,0.219212,0.0129886,1.0755599999999999e-05,1.10043e-05,0.0,39.0
226,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.13558299999999998,0.13558299999999998,0.13558299999999998,0.015234600000000001,1.12279e-05,9.8609e-06,0.0,39.0
227,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.0838586,0.0838586,0.0838586,0.0138296,1.07146e-05,9.6653e-06,0.0,39.0
228,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.0518668,0.0518668,0.0518668,0.013809899999999998,1.12751e-05,9.8352e-06,0.0,39.0
229,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.0320798,0.0320798,0.0320798,0.013691,1.19207e-05,9.4952e-06,0.0,39.0
230,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.019841400000000002,0.019841400000000002,0.019841400000000002,0.014084399999999999,1.03632e-05,9.2872e-06,0.0,39.0
231,test2,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.012272,0.012272,0.012272,0.01433,1.05532e-05,9.7208e-06,0.0,39.0
232,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.5161359999999999,0.5161359999999999,0.5161359999999999,0.010897,1.26079e-05,1.28068e-05,11.0,38.0
233,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.318749,0.318749,0.318749,0.012270200000000002,1.1183499999999999e-05,1.00492e-05,0.0,38.0
234,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.197147,0.197147,0.197147,0.013699700000000002,1.1395799999999999e-05,1.02975e-05,0.0,38.0
235,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.12193599999999999,0.12193599999999999,0.12193599999999999,0.0131857,1.12798e-05,1.0358800000000002e-05,0.0,38.0
236,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.0754178,0.0754178,0.0754178,0.013999000000000001,1.1196800000000001e-05,9.9163e-06,0.0,38.0
237,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.0466461,0.0466461,0.0466461,0.0130429,1.1126199999999999e-05,1.00029e-05,0.0,38.0
238,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.0288508,0.0288508,0.0288508,0.0137952,1.10478e-05,9.8577e-06,0.0,38.0
239,test2,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.017844299999999997,0.017844299999999997,0.017844299999999997,0.012135799999999999,1.13699e-05,1.02641e-05,0.0,38.0
240,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.0218084,0.0218084,0.0218084,0.00793785,8.9975e-06,7.3719000000000005e-06,0.0,38.0
241,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.0008830260000000001,0.0008830260000000001,0.0008830260000000001,0.00921234,8.3713e-06,7.7459e-06,0.0,38.0
242,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,3.57538e-05,3.57538e-05,3.57538e-05,0.00949478,8.7898e-06,7.8415e-06,0.0,38.0
243,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,1.44768e-06,1.44768e-06,1.44768e-06,0.00928343,8.1836e-06,7.3474e-06,0.0,38.0
244,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,5.86166e-08,5.86166e-08,5.86166e-08,0.00928891,9.944e-06,7.721e-06,0.0,38.0
245,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,2.37339e-09,2.37339e-09,2.37339e-09,0.00905037,8.0345e-06,7.324800000000001e-06,0.0,38.0
246,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,9.609899999999999e-11,9.609899999999999e-11,9.609899999999999e-11,0.0105998,8.2224e-06,7.5886000000000005e-06,0.0,38.0
247,test3,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,3.89106e-12,3.89106e-12,3.89106e-12,0.00974783,8.6082e-06,7.6666e-06,0.0,38.0
248,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0238259,0.0238259,0.0238259,0.00867334,8.5399e-06,7.8332e-06,0.0,38.0
249,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.0021464,0.0021464,0.0021464,0.00889578,8.402300000000001e-06,7.7101e-06,0.0,38.0
250,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,0.000193362,0.000193362,0.000193362,0.00920386,8.4597e-06,8.8092e-06,0.0,38.0
251,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,1.74194e-05,1.74193e-05,1.74194e-05,0.00921161,8.3615e-06,7.6079e-06,0.0,38.0
252,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,1.56925e-06,1.56925e-06,1.56925e-06,0.00938193,8.4079e-06,7.5935e-06,0.0,38.0
253,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,1.41369e-07,1.41369e-07,1.41369e-07,0.00980227,8.269299999999999e-06,7.6495e-06,0.0,38.0
254,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,1.27354e-08,1.27354e-08,1.27354e-08,0.00964302,8.4423e-06,7.6234000000000006e-06,0.0,38.0
255,test3,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,1.14729e-09,1.14729e-09,1.14729e-09,0.015334100000000002,1.46468e-05,1.22475e-05,0.0,38.0
256,test3,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.260395,0.260395,0.260395,0.00887213,1.3203099999999999e-05,1.47522e-05,23.0,36.0
257,test3,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.160655,0.160655,0.160655,0.011038899999999999,1.13029e-05,9.7077e-06,0.0,36.0
